,prompt,prompt_indirect,ground_truth,citations_query,mean_citation_example,ground_truth_noisy,GPT 4 Response,GPT 4 Response Indirect
55,"Christian Mckay, a british actor, was born in 1977.
Luis Alberto Lacalle, a uruguayan politician , lawyer, was born in 1944.
Thomas Martin Easterly, a american daguerreotypist and photographer, was born in 1879.
Charles Gordon Mosley, a british editor , author , broadcaster , publisher, was ______","Christian Mckay, a british actor : 1977.
Luis Alberto Lacalle, a uruguayan politician , lawyer : 1944.
Thomas Martin Easterly, a american daguerreotypist and photographer : 1879.
Charles Gordon Mosley, a british editor , author , broadcaster , publisher, was ______",1948,8,11.0,1958,born in 1948.,born in 1948.
56,"Phill Lewis, a american actor , comedian , television director, was born in 1997.
Ronald Mcnair, a american physicist, was born in 2019.
Tor Berger Jørgensen, a norwegian priest , provost , bishop, was born in 1983.
Afe Babalola, a nigerian lawyer farmer educationist educational administrator, was ______","Phill Lewis, a american actor , comedian , television director : 1997.
Ronald Mcnair, a american physicist : 2019.
Tor Berger Jørgensen, a norwegian priest , provost , bishop : 1983.
Afe Babalola, a nigerian lawyer farmer educationist educational administrator, was ______",1929,0,20.0,1943,born in 1929.,born in 1929.
57,"K. Balaji, a indian film actor , producer, was born in 1961.
Sir Peter James Lawler, a australia australian public servant, was born in 1967.
Alf Rehn, a finnish professor , author , speaker, was born in 1994.
Ahmed Helmy, a egyptian actor , television host , voice actore in anime, was ______","K. Balaji, a indian film actor , producer : 1961.
Sir Peter James Lawler, a australia australian public servant : 1967.
Alf Rehn, a finnish professor , author , speaker : 1994.
Ahmed Helmy, a egyptian actor , television host , voice actore in anime, was ______",1969,3,19.0,1996,born in 1969.,born in 1969.
58,"Shirish B. Patel, a india civil engineer, was born in 2004.
Jon Kay, a british television presenter, was born in 1973.
Denis Scheck, a german journalist , literary critic, was born in 2008.
Drew Remenda, a canadian sportscaster, was ______","Shirish B. Patel, a india civil engineer : 2004.
Jon Kay, a british television presenter : 1973.
Denis Scheck, a german journalist , literary critic : 2008.
Drew Remenda, a canadian sportscaster, was ______",1962,11,8.666666666666666,1972,born in 1962.,born in 1962.
59,"Rev. Daniel Sabin Butrick, a euro-american minister , cherokee defender, was born in 1851.
Sir Stephen Spender, a united kingdom poet , novelist , essayist, was born in 1938.
Masuda Takashi 益田 孝, a japan entrepreneur, was born in 1904.
James Argent, a british television personality , singer , radio dj, was ______","Rev. Daniel Sabin Butrick, a euro-american minister , cherokee defender : 1851.
Sir Stephen Spender, a united kingdom poet , novelist , essayist : 1938.
Masuda Takashi 益田 孝, a japan entrepreneur : 1904.
James Argent, a british television personality , singer , radio dj, was ______",1987,13,26.666666666666668,2002,born in 1987.,born in 1987.
60,"Dr. Jayanti Naik, a indian writer , folklorist, was born in 1985.
Ottmar Mergenthaler, a naturalized german-american inventor, was born in 1899.
Ely Jacques Kahn, a american architect, was born in 1942.
Julio Rocha López, a nicaraguan fifa president development officer nicaraguan football federation -lrb- fenifut -rrb-, was ______","Dr. Jayanti Naik, a indian writer , folklorist : 1985.
Ottmar Mergenthaler, a naturalized german-american inventor : 1899.
Ely Jacques Kahn, a american architect : 1942.
Julio Rocha López, a nicaraguan fifa president development officer nicaraguan football federation -lrb- fenifut -rrb-, was ______",1950,9,12.666666666666666,2022,born in 1950.,born in 1950.
61,"John Coates, a british businessman, was born in 2029.
Gathie Falk, a canadian artist, was born in 1973.
Vasili Mitrokhin, a russian , british military, was born in 1952.
Marshall Vian Summers, a american prophet , religious leader , spiritual teacher, was ______","John Coates, a british businessman : 2029.
Gathie Falk, a canadian artist : 1973.
Vasili Mitrokhin, a russian , british military : 1952.
Marshall Vian Summers, a american prophet , religious leader , spiritual teacher, was ______",1949,40,11.0,2016,born in 1949.,born in 1949.
62,"M. Athar Ali, a indian historian , teacher, was born in 1948.
Raelee Hill, a australian actress, was born in 2034.
Lindsay Daen, a new zealander-american sculptor, was born in 1941.
Chris Widener, a american author , motivational speaker, was ______","M. Athar Ali, a indian historian , teacher : 1948.
Raelee Hill, a australian actress : 2034.
Lindsay Daen, a new zealander-american sculptor : 1941.
Chris Widener, a american author , motivational speaker, was ______",1966,8,6.333333333333333,2038,born in 1969.,born in 1969.
63,"Warren Entsch, a australian politician, was born in 1992.
Christy Brown, a irish novelist , painter , poet, was born in 1938.
Soong May-Ling, a republic of china first lady of the republic of china, was born in 1917.
David Griggs, a american test pilot, was ______","Warren Entsch, a australian politician : 1992.
Christy Brown, a irish novelist , painter , poet : 1938.
Soong May-Ling, a republic of china first lady of the republic of china : 1917.
David Griggs, a american test pilot, was ______",1939,2,15.0,1997,born in 1943.,born in 1943.
64,"Jenni Williams, a zimbabwean human rights activist, was born in 1963.
John Berryman, a american poet, was born in 1950.
Herman Brusselmans, a belgian novelist , poet , playwright , columnist, was born in 2011.
Doris Fleeson, a american journalist, was ______","Jenni Williams, a zimbabwean human rights activist : 1963.
John Berryman, a american poet : 1950.
Herman Brusselmans, a belgian novelist , poet , playwright , columnist : 2011.
Doris Fleeson, a american journalist, was ______",1901,16,23.333333333333332,1924,born in 1901.,born in 1901.
65,"Sally Salminen, a finnish writer, was born in 1963.
The Lord Chilver, a british engineer, was born in 1964.
Joseph Calleja, a maltese tenor, was born in 2015.
Richard Cayne Perry, a united states hedge fund manager, was ______","Sally Salminen, a finnish writer : 1963.
The Lord Chilver, a british engineer : 1964.
Joseph Calleja, a maltese tenor : 2015.
Richard Cayne Perry, a united states hedge fund manager, was ______",1955,26,16.333333333333332,2001,born in 1955.,born in 1955.
66,"Louane Emera, a french singer actress, was born in 2053.
Lance Gooden, a american businessman, was born in 2026.
Geoffrey Brock, a american poet translator professor, was born in 2030.
Peggy Noonan, a american author , columnist , speechwriter, was ______","Louane Emera, a french singer actress : 2053.
Lance Gooden, a american businessman : 2026.
Geoffrey Brock, a american poet translator professor : 2030.
Peggy Noonan, a american author , columnist , speechwriter, was ______",1950,35,14.333333333333334,1992,born in 1950.,born in 1950.
67,"Bouck White, a american novelist , minister , political activist , potter, was born in 1882.
Andreas Fritz Hillgruber, a german historian, was born in 1992.
Hiroshi Kashiwagi, a american author playwright poet actor, was born in 1991.
Louis Nicollin, a france french owner '' waste collection '' company -rrb- of montpellier hsc and le groupe nicollin -lrb-, was ______","Bouck White, a american novelist , minister , political activist , potter : 1882.
Andreas Fritz Hillgruber, a german historian : 1992.
Hiroshi Kashiwagi, a american author playwright poet actor : 1991.
Louis Nicollin, a france french owner '' waste collection '' company -rrb- of montpellier hsc and le groupe nicollin -lrb-, was ______",1943,30,174.66666666666666,1989,born in 1943.,born in 1943.
68,"Ercan Yazgan, a turkish actor , comedian, was born in 2016.
Kasturi Srinivasan, a indian journalist, was born in 1890.
Andreas Fritz Hillgruber, a german historian, was born in 1992.
Harold Louis Humes , Jr. ., a american novelist journalist editor-in-chief teacher, was ______","Ercan Yazgan, a turkish actor , comedian : 2016.
Kasturi Srinivasan, a indian journalist : 1890.
Andreas Fritz Hillgruber, a german historian : 1992.
Harold Louis Humes , Jr. ., a american novelist journalist editor-in-chief teacher, was ______",1926,8,163.66666666666666,1937,born in 1926.,born in 1926.
69,"Marianne Alopaeus, a finnish writer, was born in 1977.
Gwendoline Williams Butler, a british novelist, was born in 1994.
Fred Weldon Leslie, a american scientist, was born in 1986.
Myra Keen, a american invertebrate paleontologist malacologist, was ______","Marianne Alopaeus, a finnish writer : 1977.
Gwendoline Williams Butler, a british novelist : 1994.
Fred Weldon Leslie, a american scientist : 1986.
Myra Keen, a american invertebrate paleontologist malacologist, was ______",1905,30,4.666666666666667,1926,born in 1905.,born in 1905.
70,"Ratcliffe Pring, a english barrister , judge, was born in 1877.
Sergei Aleksandrovich Tokarev, a russian ethnologist, was born in 1945.
Patricia A. Pulling, a american author activist, was born in 1991.
Brankica Stanković, a serbian journalist, was ______","Ratcliffe Pring, a english barrister , judge : 1877.
Sergei Aleksandrovich Tokarev, a russian ethnologist : 1945.
Patricia A. Pulling, a american author activist : 1991.
Brankica Stanković, a serbian journalist, was ______",1975,27,14.666666666666666,2000,born in 1975.,born in 1975.
71,"Pierre De Chaignon La Rose, a american academic ; heraldic designer and artist, was born in 1905.
Carl Svante Hallbeck, a swedish illustrator and painter, was born in 1848.
Lily Addison, a australian architect, was born in 1951.
Terry Moran, a australian public servant, was ______","Pierre De Chaignon La Rose, a american academic ; heraldic designer and artist : 1905.
Carl Svante Hallbeck, a swedish illustrator and painter : 1848.
Lily Addison, a australian architect : 1951.
Terry Moran, a australian public servant, was ______",1947,0,34.333333333333336,2015,born in 1947.,born in 1947.
72,"Edward Burtynsky, a canadian photographer , artist, was born in 2017.
Clarence Hyde Cooke, a american businessman , politician, was born in 1928.
Alice Bellagamba, a italian actress and dancer, was born in 2016.
Kostis Palamas, a greek poet, was ______","Edward Burtynsky, a canadian photographer , artist : 2017.
Clarence Hyde Cooke, a american businessman , politician : 1928.
Alice Bellagamba, a italian actress and dancer : 2016.
Kostis Palamas, a greek poet, was ______",1859,5,26.666666666666668,1927,born in 1859.,born in 1859.
73,"Brian Ronald Macdonald, a canadian teacher , dancer , choreographer , director, was born in 1936.
Dick Berggren, a american motorsports announcer and magazine editor, was born in 1942.
Artur Śliwiński, a polish politician , historian, was born in 1909.
John Elwes, a british politician , moneylender, was ______","Brian Ronald Macdonald, a canadian teacher , dancer , choreographer , director : 1936.
Dick Berggren, a american motorsports announcer and magazine editor : 1942.
Artur Śliwiński, a polish politician , historian : 1909.
John Elwes, a british politician , moneylender, was ______",1714,14,22.0,1749,born in 1714.,born in 1714.
74,"Adão Pretto, a brazilian farmer statesman, was born in 1959.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor, was born in 1931.
Freddy Rodríguez, a united states artist, was born in 1981.
Ghulam Abbas, a pakistani writer , magazine editor , translator, was ______","Adão Pretto, a brazilian farmer statesman : 1959.
Ken ` Ichi Enomoto, a japanese comedian , film and stage actor : 1931.
Freddy Rodríguez, a united states artist : 1981.
Ghulam Abbas, a pakistani writer , magazine editor , translator, was ______",1909,17,4.333333333333333,1911,born in 1909.,born in 1909.
75,"Ferdinand Édouard Buisson, a french politician, was born in 1870.
Bonnie Greer, a british ) naturalized 1997 ( playwright , author , critic, was born in 2005.
Robert Roberthin, a prussian geheimrat , poet, was born in 1649.
Ben Molar, a argentine author , composer , musical producer , talent scout, was ______","Ferdinand Édouard Buisson, a french politician : 1870.
Bonnie Greer, a british ) naturalized 1997 ( playwright , author , critic : 2005.
Robert Roberthin, a prussian geheimrat , poet : 1649.
Ben Molar, a argentine author , composer , musical producer , talent scout, was ______",1915,25,29.333333333333332,1955,born in 1915.,born in 1915.
76,"Yasuko Nagazumi, a japanese businesswoman former actress, was born in 1991.
Wal Fife, a australian businessman, was born in 1935.
Chris Widener, a american author , motivational speaker, was born in 2038.
Rovnag Abdullayev, a azerbaijani businessman, was ______","Yasuko Nagazumi, a japanese businesswoman former actress : 1991.
Wal Fife, a australian businessman : 1935.
Chris Widener, a american author , motivational speaker : 2038.
Rovnag Abdullayev, a azerbaijani businessman, was ______",1965,5,7.0,1965,born in 1965.,born in 1965.
